Sample in Buffer,Sample in Window,TRIGGER,dbg_sample[31:0],dbg_expected[31:0],dbg_pred[31:0],dbg_cycles[31:0],dbg_correct[31:0],dbg_pulse,custom_funct3[2:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX
6561,6561,0,168,0,0,655,169,0,2
6562,6562,0,168,0,0,655,169,0,7
6563,6563,0,168,0,0,655,169,0,7
6564,6564,0,168,0,0,655,169,0,7
6565,6565,0,168,0,0,655,169,0,2
6566,6566,0,168,0,0,655,169,0,2
6567,6567,0,168,0,0,655,169,0,2
6568,6568,0,168,0,0,655,169,0,2
6569,6569,0,168,0,0,655,169,0,6
6570,6570,0,168,0,0,655,169,0,6
6571,6571,0,168,0,0,655,169,0,6
6572,6572,0,168,0,0,655,169,0,2
6573,6573,0,168,0,0,655,169,0,2
6574,6574,0,168,0,0,655,169,0,2
6575,6575,0,168,0,0,655,169,0,2
6576,6576,0,168,0,0,655,169,0,0
6577,6577,0,168,0,0,655,169,0,0
6578,6578,0,168,0,0,655,169,0,0
6579,6579,0,168,0,0,655,169,0,2
6580,6580,0,168,0,0,655,169,0,2
6581,6581,0,168,0,0,655,169,0,2
6582,6582,0,168,0,0,655,169,0,7
6583,6583,0,168,0,0,655,169,0,7
6584,6584,0,168,0,0,655,169,0,7
6585,6585,0,168,0,0,655,169,0,2
6586,6586,0,168,0,0,655,169,0,2
6587,6587,0,168,0,0,655,169,0,2
6588,6588,0,168,0,0,655,169,0,2
6589,6589,0,168,0,0,655,169,0,6
6590,6590,0,168,0,0,655,169,0,6
6591,6591,0,168,0,0,655,169,0,6
6592,6592,0,168,0,0,655,169,0,2
6593,6593,0,168,0,0,655,169,0,2
6594,6594,0,168,0,0,655,169,0,2
6595,6595,0,168,0,0,655,169,0,2
6596,6596,0,168,0,0,655,169,0,0
6597,6597,0,168,0,0,655,169,0,0
6598,6598,0,168,0,0,655,169,0,0
6599,6599,0,168,0,0,655,169,0,2
6600,6600,0,168,0,0,655,169,0,2
6601,6601,0,168,0,0,655,169,0,2
6602,6602,0,168,0,0,655,169,0,7
6603,6603,0,168,0,0,655,169,0,7
6604,6604,0,168,0,0,655,169,0,7
6605,6605,0,168,0,0,655,169,0,2
6606,6606,0,168,0,0,655,169,0,2
6607,6607,0,168,0,0,655,169,0,2
6608,6608,0,168,0,0,655,169,0,2
6609,6609,0,168,0,0,655,169,0,6
6610,6610,0,168,0,0,655,169,0,6
6611,6611,0,168,0,0,655,169,0,6
6612,6612,0,168,0,0,655,169,0,2
6613,6613,0,168,0,0,655,169,0,2
6614,6614,0,168,0,0,655,169,0,2
6615,6615,0,168,0,0,655,169,0,2
6616,6616,0,168,0,0,655,169,0,0
6617,6617,0,168,0,0,655,169,0,0
6618,6618,0,168,0,0,655,169,0,0
6619,6619,0,168,0,0,655,169,0,2
6620,6620,0,168,0,0,655,169,0,2
6621,6621,0,168,0,0,655,169,0,2
6622,6622,0,168,0,0,655,169,0,7
6623,6623,0,168,0,0,655,169,0,7
6624,6624,0,168,0,0,655,169,0,7
6625,6625,0,168,0,0,655,169,0,2
6626,6626,0,168,0,0,655,169,0,2
6627,6627,0,168,0,0,655,169,0,2
6628,6628,0,168,0,0,655,169,0,2
6629,6629,0,168,0,0,655,169,0,6
6630,6630,0,168,0,0,655,169,0,6
6631,6631,0,168,0,0,655,169,0,6
6632,6632,0,168,0,0,655,169,0,2
6633,6633,0,168,0,0,655,169,0,2
6634,6634,0,168,0,0,655,169,0,2
6635,6635,0,168,0,0,655,169,0,2
6636,6636,0,168,0,0,655,169,0,0
6637,6637,0,168,0,0,655,169,0,0
6638,6638,0,168,0,0,655,169,0,0
6639,6639,0,168,0,0,655,169,0,2
6640,6640,0,168,0,0,655,169,0,2
6641,6641,0,168,0,0,655,169,0,2
6642,6642,0,168,0,0,655,169,0,7
6643,6643,0,168,0,0,655,169,0,7
6644,6644,0,168,0,0,655,169,0,7
6645,6645,0,168,0,0,655,169,0,2
6646,6646,0,168,0,0,655,169,0,2
6647,6647,0,168,0,0,655,169,0,2
6648,6648,0,168,0,0,655,169,0,2
6649,6649,0,168,0,0,655,169,0,6
6650,6650,0,168,0,0,655,169,0,6
6651,6651,0,168,0,0,655,169,0,6
6652,6652,0,168,0,0,655,169,0,2
6653,6653,0,168,0,0,655,169,0,2
6654,6654,0,168,0,0,655,169,0,2
6655,6655,0,168,0,0,655,169,0,2
6656,6656,0,168,0,0,655,169,0,0
6657,6657,0,168,0,0,655,169,0,0
6658,6658,0,168,0,0,655,169,0,0
6659,6659,0,168,0,0,655,169,0,2
6660,6660,0,168,0,0,655,169,0,2
6661,6661,0,168,0,0,655,169,0,2
6662,6662,0,168,0,0,655,169,0,7
6663,6663,0,168,0,0,655,169,0,7
6664,6664,0,168,0,0,655,169,0,7
6665,6665,0,168,0,0,655,169,0,2
6666,6666,0,168,0,0,655,169,0,2
6667,6667,0,168,0,0,655,169,0,2
6668,6668,0,168,0,0,655,169,0,2
6669,6669,0,168,0,0,655,169,0,6
6670,6670,0,168,0,0,655,169,0,6
6671,6671,0,168,0,0,655,169,0,6
6672,6672,0,168,0,0,655,169,0,2
6673,6673,0,168,0,0,655,169,0,2
6674,6674,0,168,0,0,655,169,0,2
6675,6675,0,168,0,0,655,169,0,2
6676,6676,0,168,0,0,655,169,0,0
6677,6677,0,168,0,0,655,169,0,0
6678,6678,0,168,0,0,655,169,0,0
6679,6679,0,168,0,0,655,169,0,2
6680,6680,0,168,0,0,655,169,0,2
6681,6681,0,168,0,0,655,169,0,2
6682,6682,0,168,0,0,655,169,0,7
6683,6683,0,168,0,0,655,169,0,7
6684,6684,0,168,0,0,655,169,0,7
6685,6685,0,168,0,0,655,169,0,2
6686,6686,0,168,0,0,655,169,0,2
6687,6687,0,168,0,0,655,169,0,2
6688,6688,0,168,0,0,655,169,0,2
6689,6689,0,168,0,0,655,169,0,6
6690,6690,0,168,0,0,655,169,0,6
6691,6691,0,168,0,0,655,169,0,6
6692,6692,0,168,0,0,655,169,0,2
6693,6693,0,168,0,0,655,169,0,2
6694,6694,0,168,0,0,655,169,0,2
6695,6695,0,168,0,0,655,169,0,2
6696,6696,0,168,0,0,655,169,0,0
6697,6697,0,168,0,0,655,169,0,0
6698,6698,0,168,0,0,655,169,0,0
6699,6699,0,168,0,0,655,169,0,2
6700,6700,0,168,0,0,655,169,0,2
6701,6701,0,168,0,0,655,169,0,2
6702,6702,0,168,0,0,655,169,0,7
6703,6703,0,168,0,0,655,169,0,7
6704,6704,0,168,0,0,655,169,0,7
6705,6705,0,168,0,0,655,169,0,2
6706,6706,0,168,0,0,655,169,0,2
6707,6707,0,168,0,0,655,169,0,2
6708,6708,0,168,0,0,655,169,0,2
6709,6709,0,168,0,0,655,169,0,6
6710,6710,0,168,0,0,655,169,0,6
6711,6711,0,168,0,0,655,169,0,6
6712,6712,0,168,0,0,655,169,0,2
6713,6713,0,168,0,0,655,169,0,2
6714,6714,0,168,0,0,655,169,0,2
6715,6715,0,168,0,0,655,169,0,2
6716,6716,0,168,0,0,655,169,0,0
6717,6717,0,168,0,0,655,169,0,0
6718,6718,0,168,0,0,655,169,0,0
6719,6719,0,168,0,0,655,169,0,2
6720,6720,0,168,0,0,655,169,0,2
6721,6721,0,168,0,0,655,169,0,2
6722,6722,0,168,0,0,655,169,0,7
6723,6723,0,168,0,0,655,169,0,7
6724,6724,0,168,0,0,655,169,0,7
6725,6725,0,168,0,0,655,169,0,2
6726,6726,0,168,0,0,655,169,0,2
6727,6727,0,168,0,0,655,169,0,2
6728,6728,0,168,0,0,655,169,0,2
6729,6729,0,168,0,0,655,169,0,6
6730,6730,0,168,0,0,655,169,0,6
6731,6731,0,168,0,0,655,169,0,6
6732,6732,0,168,0,0,655,169,0,2
6733,6733,0,168,0,0,655,169,0,2
6734,6734,0,168,0,0,655,169,0,2
6735,6735,0,168,0,0,655,169,0,2
6736,6736,0,168,0,0,655,169,0,0
6737,6737,0,168,0,0,655,169,0,0
6738,6738,0,168,0,0,655,169,0,0
6739,6739,0,168,0,0,655,169,0,2
6740,6740,0,168,0,0,655,169,0,2
6741,6741,0,168,0,0,655,169,0,2
6742,6742,0,168,0,0,655,169,0,7
6743,6743,0,168,0,0,655,169,0,7
6744,6744,0,168,0,0,655,169,0,7
6745,6745,0,168,0,0,655,169,0,2
6746,6746,0,168,0,0,655,169,0,2
6747,6747,0,168,0,0,655,169,0,2
6748,6748,0,168,0,0,655,169,0,2
6749,6749,0,168,0,0,655,169,0,6
6750,6750,0,168,0,0,655,169,0,6
6751,6751,0,168,0,0,655,169,0,6
6752,6752,0,168,0,0,655,169,0,2
6753,6753,0,168,0,0,655,169,0,2
6754,6754,0,168,0,0,655,169,0,2
6755,6755,0,168,0,0,655,169,0,2
6756,6756,0,168,0,0,655,169,0,0
6757,6757,0,168,0,0,655,169,0,0
6758,6758,0,168,0,0,655,169,0,0
6759,6759,0,168,0,0,655,169,0,2
6760,6760,0,168,0,0,655,169,0,2
6761,6761,0,168,0,0,655,169,0,2
6762,6762,0,168,0,0,655,169,0,7
6763,6763,0,168,0,0,655,169,0,7
6764,6764,0,168,0,0,655,169,0,7
6765,6765,0,168,0,0,655,169,0,2
6766,6766,0,168,0,0,655,169,0,2
6767,6767,0,168,0,0,655,169,0,2
6768,6768,0,168,0,0,655,169,0,2
6769,6769,0,168,0,0,655,169,0,6
6770,6770,0,168,0,0,655,169,0,6
6771,6771,0,168,0,0,655,169,0,6
6772,6772,0,168,0,0,655,169,0,2
6773,6773,0,168,0,0,655,169,0,2
6774,6774,0,168,0,0,655,169,0,2
6775,6775,0,168,0,0,655,169,0,2
6776,6776,0,168,0,0,655,169,0,0
6777,6777,0,168,0,0,655,169,0,0
6778,6778,0,168,0,0,655,169,0,0
6779,6779,0,168,0,0,655,169,0,2
6780,6780,0,168,0,0,655,169,0,2
6781,6781,0,168,0,0,655,169,0,2
6782,6782,0,168,0,0,655,169,0,7
6783,6783,0,168,0,0,655,169,0,7
6784,6784,0,168,0,0,655,169,0,7
6785,6785,0,168,0,0,655,169,0,2
6786,6786,0,168,0,0,655,169,0,2
6787,6787,0,168,0,0,655,169,0,2
6788,6788,0,168,0,0,655,169,0,2
6789,6789,0,168,0,0,655,169,0,6
6790,6790,0,168,0,0,655,169,0,6
6791,6791,0,168,0,0,655,169,0,6
6792,6792,0,168,0,0,655,169,0,2
6793,6793,0,168,0,0,655,169,0,2
6794,6794,0,168,0,0,655,169,0,2
6795,6795,0,168,0,0,655,169,0,2
6796,6796,0,168,0,0,655,169,0,0
6797,6797,0,168,0,0,655,169,0,0
6798,6798,0,168,0,0,655,169,0,0
6799,6799,0,168,0,0,655,169,0,2
6800,6800,0,168,0,0,655,169,0,2
6801,6801,0,168,0,0,655,169,0,2
6802,6802,0,168,0,0,655,169,0,7
6803,6803,0,168,0,0,655,169,0,7
6804,6804,0,168,0,0,655,169,0,7
6805,6805,0,168,0,0,655,169,0,2
6806,6806,0,168,0,0,655,169,0,2
6807,6807,0,168,0,0,655,169,0,2
6808,6808,0,168,0,0,655,169,0,2
6809,6809,0,168,0,0,655,169,0,6
6810,6810,0,168,0,0,655,169,0,6
6811,6811,0,168,0,0,655,169,0,6
6812,6812,0,168,0,0,655,169,0,2
6813,6813,0,168,0,0,655,169,0,2
6814,6814,0,168,0,0,655,169,0,2
6815,6815,0,168,0,0,655,169,0,2
6816,6816,0,168,0,0,655,169,0,0
6817,6817,0,168,0,0,655,169,0,0
6818,6818,0,168,0,0,655,169,0,0
6819,6819,0,168,0,0,655,169,0,2
6820,6820,0,168,0,0,655,169,0,2
6821,6821,0,168,0,0,655,169,0,2
6822,6822,0,168,0,0,655,169,0,7
6823,6823,0,168,0,0,655,169,0,7
6824,6824,0,168,0,0,655,169,0,7
6825,6825,0,168,0,0,655,169,0,2
6826,6826,0,168,0,0,655,169,0,2
6827,6827,0,168,0,0,655,169,0,2
6828,6828,0,168,0,0,655,169,0,2
6829,6829,0,168,0,0,655,169,0,6
6830,6830,0,168,0,0,655,169,0,6
6831,6831,0,168,0,0,655,169,0,6
6832,6832,0,168,0,0,655,169,0,2
6833,6833,0,168,0,0,655,169,0,2
6834,6834,0,168,0,0,655,169,0,2
6835,6835,0,168,0,0,655,169,0,2
6836,6836,0,168,0,0,655,169,0,0
6837,6837,0,168,0,0,655,169,0,0
6838,6838,0,168,0,0,655,169,0,0
6839,6839,0,168,0,0,655,169,0,2
6840,6840,0,168,0,0,655,169,0,2
6841,6841,0,168,0,0,655,169,0,2
6842,6842,0,168,0,0,655,169,0,7
6843,6843,0,168,0,0,655,169,0,7
6844,6844,0,168,0,0,655,169,0,7
6845,6845,0,168,0,0,655,169,0,2
6846,6846,0,168,0,0,655,169,0,2
6847,6847,0,168,0,0,655,169,0,2
6848,6848,0,168,0,0,655,169,0,2
6849,6849,0,168,0,0,655,169,0,6
6850,6850,0,168,0,0,655,169,0,6
6851,6851,0,168,0,0,655,169,0,6
6852,6852,0,168,0,0,655,169,0,2
6853,6853,0,168,0,0,655,169,0,2
6854,6854,0,168,0,0,655,169,0,2
6855,6855,0,168,0,0,655,169,0,2
6856,6856,0,168,0,0,655,169,0,0
6857,6857,0,168,0,0,655,169,0,0
6858,6858,0,168,0,0,655,169,0,0
6859,6859,0,168,0,0,655,169,0,2
6860,6860,0,168,0,0,655,169,0,2
6861,6861,0,168,0,0,655,169,0,2
6862,6862,0,168,0,0,655,169,0,7
6863,6863,0,168,0,0,655,169,0,7
6864,6864,0,168,0,0,655,169,0,7
6865,6865,0,168,0,0,655,169,0,2
6866,6866,0,168,0,0,655,169,0,2
6867,6867,0,168,0,0,655,169,0,2
6868,6868,0,168,0,0,655,169,0,2
6869,6869,0,168,0,0,655,169,0,6
6870,6870,0,168,0,0,655,169,0,6
6871,6871,0,168,0,0,655,169,0,6
6872,6872,0,168,0,0,655,169,0,2
6873,6873,0,168,0,0,655,169,0,2
6874,6874,0,168,0,0,655,169,0,2
6875,6875,0,168,0,0,655,169,0,2
6876,6876,0,168,0,0,655,169,0,0
6877,6877,0,168,0,0,655,169,0,0
6878,6878,0,168,0,0,655,169,0,0
6879,6879,0,168,0,0,655,169,0,2
6880,6880,0,168,0,0,655,169,0,2
6881,6881,0,168,0,0,655,169,0,2
6882,6882,0,168,0,0,655,169,0,7
6883,6883,0,168,0,0,655,169,0,7
6884,6884,0,168,0,0,655,169,0,7
6885,6885,0,168,0,0,655,169,0,2
6886,6886,0,168,0,0,655,169,0,2
6887,6887,0,168,0,0,655,169,0,2
6888,6888,0,168,0,0,655,169,0,2
6889,6889,0,168,0,0,655,169,0,6
6890,6890,0,168,0,0,655,169,0,6
6891,6891,0,168,0,0,655,169,0,6
6892,6892,0,168,0,0,655,169,0,2
6893,6893,0,168,0,0,655,169,0,2
6894,6894,0,168,0,0,655,169,0,2
6895,6895,0,168,0,0,655,169,0,2
6896,6896,0,168,0,0,655,169,0,0
6897,6897,0,168,0,0,655,169,0,0
6898,6898,0,168,0,0,655,169,0,0
6899,6899,0,168,0,0,655,169,0,2
6900,6900,0,168,0,0,655,169,0,2
6901,6901,0,168,0,0,655,169,0,2
6902,6902,0,168,0,0,655,169,0,7
6903,6903,0,168,0,0,655,169,0,7
6904,6904,0,168,0,0,655,169,0,7
6905,6905,0,168,0,0,655,169,0,2
6906,6906,0,168,0,0,655,169,0,2
6907,6907,0,168,0,0,655,169,0,2
6908,6908,0,168,0,0,655,169,0,2
6909,6909,0,168,0,0,655,169,0,6
6910,6910,0,168,0,0,655,169,0,6
6911,6911,0,168,0,0,655,169,0,6
6912,6912,0,168,0,0,655,169,0,2
6913,6913,0,168,0,0,655,169,0,2
6914,6914,0,168,0,0,655,169,0,2
6915,6915,0,168,0,0,655,169,0,2
6916,6916,0,168,0,0,655,169,0,0
6917,6917,0,168,0,0,655,169,0,0
6918,6918,0,168,0,0,655,169,0,0
6919,6919,0,168,0,0,655,169,0,2
6920,6920,0,168,0,0,655,169,0,2
6921,6921,0,168,0,0,655,169,0,2
6922,6922,0,168,0,0,655,169,0,7
6923,6923,0,168,0,0,655,169,0,7
6924,6924,0,168,0,0,655,169,0,7
6925,6925,0,168,0,0,655,169,0,2
6926,6926,0,168,0,0,655,169,0,2
6927,6927,0,168,0,0,655,169,0,2
6928,6928,0,168,0,0,655,169,0,2
6929,6929,0,168,0,0,655,169,0,6
6930,6930,0,168,0,0,655,169,0,6
6931,6931,0,168,0,0,655,169,0,6
6932,6932,0,168,0,0,655,169,0,2
6933,6933,0,168,0,0,655,169,0,2
6934,6934,0,168,0,0,655,169,0,2
6935,6935,0,168,0,0,655,169,0,2
6936,6936,0,168,0,0,655,169,0,0
6937,6937,0,168,0,0,655,169,0,0
6938,6938,0,168,0,0,655,169,0,0
6939,6939,0,168,0,0,655,169,0,2
6940,6940,0,168,0,0,655,169,0,2
6941,6941,0,168,0,0,655,169,0,2
6942,6942,0,168,0,0,655,169,0,7
6943,6943,0,168,0,0,655,169,0,7
6944,6944,0,168,0,0,655,169,0,7
6945,6945,0,168,0,0,655,169,0,2
6946,6946,0,168,0,0,655,169,0,2
6947,6947,0,168,0,0,655,169,0,2
6948,6948,0,168,0,0,655,169,0,2
6949,6949,0,168,0,0,655,169,0,6
6950,6950,0,168,0,0,655,169,0,6
6951,6951,0,168,0,0,655,169,0,6
6952,6952,0,168,0,0,655,169,0,2
6953,6953,0,168,0,0,655,169,0,2
6954,6954,0,168,0,0,655,169,0,2
6955,6955,0,168,0,0,655,169,0,2
6956,6956,0,168,0,0,655,169,0,0
6957,6957,0,168,0,0,655,169,0,0
6958,6958,0,168,0,0,655,169,0,0
6959,6959,0,168,0,0,655,169,0,2
6960,6960,0,168,0,0,655,169,0,2
6961,6961,0,168,0,0,655,169,0,2
6962,6962,0,168,0,0,655,169,0,7
6963,6963,0,168,0,0,655,169,0,7
6964,6964,0,168,0,0,655,169,0,7
6965,6965,0,168,0,0,655,169,0,2
6966,6966,0,168,0,0,655,169,0,2
6967,6967,0,168,0,0,655,169,0,2
6968,6968,0,168,0,0,655,169,0,2
6969,6969,0,168,0,0,655,169,0,6
6970,6970,0,168,0,0,655,169,0,6
6971,6971,0,168,0,0,655,169,0,6
6972,6972,0,168,0,0,655,169,0,2
6973,6973,0,168,0,0,655,169,0,2
6974,6974,0,168,0,0,655,169,0,2
6975,6975,0,168,0,0,655,169,0,2
6976,6976,0,168,0,0,655,169,0,0
6977,6977,0,168,0,0,655,169,0,0
6978,6978,0,168,0,0,655,169,0,0
6979,6979,0,168,0,0,655,169,0,2
6980,6980,0,168,0,0,655,169,0,2
6981,6981,0,168,0,0,655,169,0,2
6982,6982,0,168,0,0,655,169,0,7
6983,6983,0,168,0,0,655,169,0,7
6984,6984,0,168,0,0,655,169,0,7
6985,6985,0,168,0,0,655,169,0,2
6986,6986,0,168,0,0,655,169,0,2
6987,6987,0,168,0,0,655,169,0,2
6988,6988,0,168,0,0,655,169,0,2
6989,6989,0,168,0,0,655,169,0,6
6990,6990,0,168,0,0,655,169,0,6
6991,6991,0,168,0,0,655,169,0,6
6992,6992,0,168,0,0,655,169,0,2
6993,6993,0,168,0,0,655,169,0,2
6994,6994,0,168,0,0,655,169,0,2
6995,6995,0,168,0,0,655,169,0,2
6996,6996,0,168,0,0,655,169,0,0
6997,6997,0,168,0,0,655,169,0,0
6998,6998,0,168,0,0,655,169,0,0
6999,6999,0,168,0,0,655,169,0,2
7000,7000,0,168,0,0,655,169,0,2
7001,7001,0,168,0,0,655,169,0,2
7002,7002,0,168,0,0,655,169,0,7
7003,7003,0,168,0,0,655,169,0,7
7004,7004,0,168,0,0,655,169,0,7
7005,7005,0,168,0,0,655,169,0,2
7006,7006,0,168,0,0,655,169,0,2
7007,7007,0,168,0,0,655,169,0,2
7008,7008,0,168,0,0,655,169,0,2
7009,7009,0,168,0,0,655,169,0,6
7010,7010,0,168,0,0,655,169,0,6
7011,7011,0,168,0,0,655,169,0,6
7012,7012,0,168,0,0,655,169,0,2
7013,7013,0,168,0,0,655,169,0,2
7014,7014,0,168,0,0,655,169,0,2
7015,7015,0,168,0,0,655,169,0,2
7016,7016,0,168,0,0,655,169,0,0
7017,7017,0,168,0,0,655,169,0,0
7018,7018,0,168,0,0,655,169,0,0
7019,7019,0,168,0,0,655,169,0,2
7020,7020,0,168,0,0,655,169,0,2
7021,7021,0,168,0,0,655,169,0,2
7022,7022,0,168,0,0,655,169,0,7
7023,7023,0,168,0,0,655,169,0,7
7024,7024,0,168,0,0,655,169,0,7
7025,7025,0,168,0,0,655,169,0,2
7026,7026,0,168,0,0,655,169,0,2
7027,7027,0,168,0,0,655,169,0,2
7028,7028,0,168,0,0,655,169,0,2
7029,7029,0,168,0,0,655,169,0,6
7030,7030,0,168,0,0,655,169,0,6
7031,7031,0,168,0,0,655,169,0,6
7032,7032,0,168,0,0,655,169,0,2
7033,7033,0,168,0,0,655,169,0,2
7034,7034,0,168,0,0,655,169,0,2
7035,7035,0,168,0,0,655,169,0,2
7036,7036,0,168,0,0,655,169,0,0
7037,7037,0,168,0,0,655,169,0,0
7038,7038,0,168,0,0,655,169,0,0
7039,7039,0,168,0,0,655,169,0,2
7040,7040,0,168,0,0,655,169,0,2
7041,7041,0,168,0,0,655,169,0,2
7042,7042,0,168,0,0,655,169,0,7
7043,7043,0,168,0,0,655,169,0,7
7044,7044,0,168,0,0,655,169,0,7
7045,7045,0,168,0,0,655,169,0,2
7046,7046,0,168,0,0,655,169,0,2
7047,7047,0,168,0,0,655,169,0,2
7048,7048,0,168,0,0,655,169,0,2
7049,7049,0,168,0,0,655,169,0,6
7050,7050,0,168,0,0,655,169,0,6
7051,7051,0,168,0,0,655,169,0,6
7052,7052,0,168,0,0,655,169,0,2
7053,7053,0,168,0,0,655,169,0,2
7054,7054,0,168,0,0,655,169,0,2
7055,7055,0,168,0,0,655,169,0,2
7056,7056,0,168,0,0,655,169,0,0
7057,7057,0,168,0,0,655,169,0,0
7058,7058,0,168,0,0,655,169,0,0
7059,7059,0,168,0,0,655,169,0,2
7060,7060,0,168,0,0,655,169,0,2
7061,7061,0,168,0,0,655,169,0,2
7062,7062,0,168,0,0,655,169,0,7
7063,7063,0,168,0,0,655,169,0,7
7064,7064,0,168,0,0,655,169,0,7
7065,7065,0,168,0,0,655,169,0,2
7066,7066,0,168,0,0,655,169,0,2
7067,7067,0,168,0,0,655,169,0,2
7068,7068,0,168,0,0,655,169,0,2
7069,7069,0,168,0,0,655,169,0,6
7070,7070,0,168,0,0,655,169,0,6
7071,7071,0,168,0,0,655,169,0,6
7072,7072,0,168,0,0,655,169,0,2
7073,7073,0,168,0,0,655,169,0,2
7074,7074,0,168,0,0,655,169,0,2
7075,7075,0,168,0,0,655,169,0,2
7076,7076,0,168,0,0,655,169,0,0
7077,7077,0,168,0,0,655,169,0,0
7078,7078,0,168,0,0,655,169,0,0
7079,7079,0,168,0,0,655,169,0,2
7080,7080,0,168,0,0,655,169,0,2
7081,7081,0,168,0,0,655,169,0,2
7082,7082,0,168,0,0,655,169,0,7
7083,7083,0,168,0,0,655,169,0,7
7084,7084,0,168,0,0,655,169,0,7
7085,7085,0,168,0,0,655,169,0,2
7086,7086,0,168,0,0,655,169,0,2
7087,7087,0,168,0,0,655,169,0,2
7088,7088,0,168,0,0,655,169,0,2
7089,7089,0,168,0,0,655,169,0,6
7090,7090,0,168,0,0,655,169,0,6
7091,7091,0,168,0,0,655,169,0,6
7092,7092,0,168,0,0,655,169,0,2
7093,7093,0,168,0,0,655,169,0,2
7094,7094,0,168,0,0,655,169,0,2
7095,7095,0,168,0,0,655,169,0,2
7096,7096,0,168,0,0,655,169,0,0
7097,7097,0,168,0,0,655,169,0,0
7098,7098,0,168,0,0,655,169,0,0
7099,7099,0,168,0,0,655,169,0,2
7100,7100,0,168,0,0,655,169,0,2
7101,7101,0,168,0,0,655,169,0,2
7102,7102,0,168,0,0,655,169,0,7
7103,7103,0,168,0,0,655,169,0,7
7104,7104,0,168,0,0,655,169,0,7
7105,7105,0,168,0,0,655,169,0,2
7106,7106,0,168,0,0,655,169,0,2
7107,7107,0,168,0,0,655,169,0,2
7108,7108,0,168,0,0,655,169,0,2
7109,7109,0,168,0,0,655,169,0,6
7110,7110,0,168,0,0,655,169,0,6
7111,7111,0,168,0,0,655,169,0,6
7112,7112,0,168,0,0,655,169,0,2
7113,7113,0,168,0,0,655,169,0,2
7114,7114,0,168,0,0,655,169,0,2
7115,7115,0,168,0,0,655,169,0,2
7116,7116,0,168,0,0,655,169,0,0
7117,7117,0,168,0,0,655,169,0,0
7118,7118,0,168,0,0,655,169,0,0
7119,7119,0,168,0,0,655,169,0,2
7120,7120,0,168,0,0,655,169,0,2
7121,7121,0,168,0,0,655,169,0,2
7122,7122,0,168,0,0,655,169,0,7
7123,7123,0,168,0,0,655,169,0,7
7124,7124,0,168,0,0,655,169,0,7
7125,7125,0,168,0,0,655,169,0,2
7126,7126,0,168,0,0,655,169,0,2
7127,7127,0,168,0,0,655,169,0,2
7128,7128,0,168,0,0,655,169,0,2
7129,7129,0,168,0,0,655,169,0,6
7130,7130,0,168,0,0,655,169,0,6
7131,7131,0,168,0,0,655,169,0,6
7132,7132,0,168,0,0,655,169,0,2
7133,7133,0,168,0,0,655,169,0,2
7134,7134,0,168,0,0,655,169,0,2
7135,7135,0,168,0,0,655,169,0,2
7136,7136,0,168,0,0,655,169,0,0
7137,7137,0,168,0,0,655,169,0,0
7138,7138,0,168,0,0,655,169,0,0
7139,7139,0,168,0,0,655,169,0,2
7140,7140,0,168,0,0,655,169,0,2
7141,7141,0,168,0,0,655,169,0,2
7142,7142,0,168,0,0,655,169,0,7
7143,7143,0,168,0,0,655,169,0,7
7144,7144,0,168,0,0,655,169,0,7
7145,7145,0,168,0,0,655,169,0,2
7146,7146,0,168,0,0,655,169,0,2
7147,7147,0,168,0,0,655,169,0,2
7148,7148,0,168,0,0,655,169,0,2
7149,7149,0,168,0,0,655,169,0,6
7150,7150,0,168,0,0,655,169,0,6
7151,7151,0,168,0,0,655,169,0,6
7152,7152,0,168,0,0,655,169,0,2
7153,7153,0,168,0,0,655,169,0,2
7154,7154,0,168,0,0,655,169,0,2
7155,7155,0,168,0,0,655,169,0,2
7156,7156,0,168,0,0,655,169,0,0
7157,7157,0,168,0,0,655,169,0,0
7158,7158,0,168,0,0,655,169,0,0
7159,7159,0,168,0,0,655,169,0,2
7160,7160,0,168,0,0,655,169,0,2
7161,7161,0,168,0,0,655,169,0,2
7162,7162,0,168,0,0,655,169,0,7
7163,7163,0,168,0,0,655,169,0,7
7164,7164,0,168,0,0,655,169,0,7
7165,7165,0,168,0,0,655,169,0,2
7166,7166,0,168,0,0,655,169,0,2
7167,7167,0,168,0,0,655,169,0,2
7168,7168,0,168,0,0,655,169,0,2
7169,7169,0,168,0,0,655,169,0,6
7170,7170,0,168,0,0,655,169,0,6
7171,7171,0,168,0,0,655,169,0,6
7172,7172,0,168,0,0,655,169,0,2
7173,7173,0,168,0,0,655,169,0,2
7174,7174,0,168,0,0,655,169,0,2
7175,7175,0,168,0,0,655,169,0,2
7176,7176,0,168,0,0,655,169,0,0
7177,7177,0,168,0,0,655,169,0,0
7178,7178,0,168,0,0,655,169,0,0
7179,7179,0,168,0,0,655,169,0,2
7180,7180,0,168,0,0,655,169,0,2
7181,7181,0,168,0,0,655,169,0,2
7182,7182,0,168,0,0,655,169,0,7
7183,7183,0,168,0,0,655,169,0,7
7184,7184,0,168,0,0,655,169,0,7
7185,7185,0,168,0,0,655,169,0,2
7186,7186,0,168,0,0,655,169,0,2
7187,7187,0,168,0,0,655,169,0,2
7188,7188,0,168,0,0,655,169,0,2
